numero,bola-1,bola-2,bola-3,bola-4,bola-5,bola-6,bola-comodin,fecha
501,0.03571428571428571,0.125,0.25,0.42857142857142855,0.75,0.9285714285714286,0.48214285714285715,26/09/2012
502,0.08928571428571429,0.14285714285714285,0.4642857142857143,0.6071428571428571,0.9464285714285714,0.9642857142857143,0.9285714285714286,30/09/2012
503,0.08928571428571429,0.25,0.32142857142857145,0.4107142857142857,0.6071428571428571,0.6964285714285714,0.4642857142857143,03/10/2012
504,0.08928571428571429,0.26785714285714285,0.42857142857142855,0.5178571428571429,0.6607142857142857,0.9464285714285714,0.9107142857142857,07/10/2012
505,0.125,0.16071428571428573,0.32142857142857145,0.44642857142857145,0.4642857142857143,0.8214285714285714,0.7857142857142857,10/10/2012
506,0.2857142857142857,0.375,0.5357142857142857,0.5714285714285714,0.5892857142857143,0.8392857142857143,0.7142857142857143,14/10/2012
507,0.03571428571428571,0.17857142857142858,0.32142857142857145,0.3392857142857143,0.4642857142857143,0.9464285714285714,0.5892857142857143,17/10/2012
508,0.017857142857142856,0.2857142857142857,0.32142857142857145,0.35714285714285715,0.6964285714285714,0.8571428571428571,0.125,21/10/2012
509,0.05357142857142857,0.25,0.6428571428571429,0.8571428571428571,0.9464285714285714,0.9642857142857143,0.39285714285714285,24/10/2012
510,0.17857142857142858,0.35714285714285715,0.4642857142857143,0.8928571428571429,0.9821428571428571,1.0,0.625,28/10/2012
511,0.14285714285714285,0.4107142857142857,0.4642857142857143,0.875,0.8928571428571429,1.0,0.6964285714285714,31/10/2012
512,0.017857142857142856,0.23214285714285715,0.35714285714285715,0.5178571428571429,0.5714285714285714,0.8571428571428571,0.30357142857142855,04/11/2012
513,0.10714285714285714,0.19642857142857142,0.3392857142857143,0.75,0.9464285714285714,0.9821428571428571,0.8035714285714286,07/11/2012
514,0.017857142857142856,0.08928571428571429,0.26785714285714285,0.35714285714285715,0.7678571428571429,0.8035714285714286,0.6964285714285714,11/11/2012
515,0.017857142857142856,0.26785714285714285,0.625,0.6428571428571429,0.7142857142857143,0.875,0.32142857142857145,14/11/2012
516,0.17857142857142858,0.4642857142857143,0.5714285714285714,0.625,0.9642857142857143,1.0,0.6785714285714286,18/11/2012
517,0.07142857142857142,0.4107142857142857,0.44642857142857145,0.7142857142857143,0.7857142857142857,0.8571428571428571,0.17857142857142858,21/11/2012
518,0.21428571428571427,0.32142857142857145,0.5892857142857143,0.7321428571428571,0.8035714285714286,1.0,0.14285714285714285,25/11/2012
519,0.03571428571428571,0.23214285714285715,0.39285714285714285,0.5535714285714286,0.5892857142857143,0.7678571428571429,0.5178571428571429,28/11/2012
520,0.16071428571428573,0.25,0.5357142857142857,0.7321428571428571,0.7678571428571429,0.9642857142857143,0.35714285714285715,02/12/2012
521,0.03571428571428571,0.3392857142857143,0.375,0.39285714285714285,0.4642857142857143,0.75,0.4107142857142857,05/12/2012
522,0.21428571428571427,0.375,0.5535714285714286,0.6785714285714286,0.7142857142857143,0.9107142857142857,0.8214285714285714,09/12/2012
523,0.30357142857142855,0.4642857142857143,0.8035714285714286,0.8571428571428571,0.8928571428571429,0.9642857142857143,0.017857142857142856,12/12/2012
524,0.42857142857142855,0.625,0.7678571428571429,0.8214285714285714,0.875,0.9464285714285714,0.7142857142857143,16/12/2012
525,0.21428571428571427,0.25,0.30357142857142855,0.4107142857142857,0.4642857142857143,0.8214285714285714,0.19642857142857142,19/12/2012
526,0.2857142857142857,0.48214285714285715,0.6964285714285714,0.8392857142857143,0.875,0.9464285714285714,0.6607142857142857,23/12/2012
527,0.125,0.5,0.9107142857142857,0.9464285714285714,0.9642857142857143,0.9821428571428571,0.875,26/12/2012
528,0.03571428571428571,0.125,0.35714285714285715,0.44642857142857145,0.5357142857142857,0.6964285714285714,0.8392857142857143,30/12/2012
529,0.2857142857142857,0.39285714285714285,0.6607142857142857,0.7321428571428571,0.8214285714285714,0.9821428571428571,0.26785714285714285,02/01/2013
530,0.05357142857142857,0.375,0.5178571428571429,0.5892857142857143,0.9107142857142857,0.9821428571428571,0.7678571428571429,06/01/2013
531,0.32142857142857145,0.3392857142857143,0.5714285714285714,0.6428571428571429,0.6964285714285714,0.7678571428571429,0.35714285714285715,09/01/2013
532,0.23214285714285715,0.3392857142857143,0.5892857142857143,0.7678571428571429,0.8392857142857143,0.9464285714285714,0.07142857142857142,13/01/2013
533,0.5178571428571429,0.5892857142857143,0.6964285714285714,0.7678571428571429,0.8571428571428571,1.0,0.875,16/01/2013
534,0.19642857142857142,0.3392857142857143,0.375,0.39285714285714285,0.75,0.8392857142857143,0.8035714285714286,20/01/2013
535,0.32142857142857145,0.35714285714285715,0.44642857142857145,0.5357142857142857,0.7142857142857143,0.8928571428571429,1.0,23/01/2013
536,0.07142857142857142,0.23214285714285715,0.32142857142857145,0.6428571428571429,0.6785714285714286,0.875,0.9107142857142857,27/01/2013
537,0.03571428571428571,0.21428571428571427,0.23214285714285715,0.26785714285714285,0.30357142857142855,0.9285714285714286,0.9821428571428571,30/01/2013
538,0.03571428571428571,0.10714285714285714,0.26785714285714285,0.42857142857142855,0.6428571428571429,0.9642857142857143,0.14285714285714285,03/02/2013
539,0.5,0.625,0.7857142857142857,0.8214285714285714,0.8392857142857143,0.9107142857142857,0.26785714285714285,06/02/2013
540,0.08928571428571429,0.14285714285714285,0.30357142857142855,0.5714285714285714,0.9285714285714286,1.0,0.5178571428571429,10/02/2013
541,0.03571428571428571,0.125,0.19642857142857142,0.35714285714285715,0.6785714285714286,1.0,0.30357142857142855,13/02/2013
542,0.05357142857142857,0.32142857142857145,0.48214285714285715,0.625,0.75,0.9642857142857143,0.39285714285714285,17/02/2013
543,0.03571428571428571,0.17857142857142858,0.26785714285714285,0.5535714285714286,0.75,0.7678571428571429,0.5892857142857143,20/02/2013
544,0.07142857142857142,0.125,0.32142857142857145,0.42857142857142855,0.8571428571428571,0.875,0.5,24/02/2013
545,0.05357142857142857,0.375,0.5,0.7678571428571429,0.8214285714285714,0.8571428571428571,0.7321428571428571,27/02/2013
546,0.4642857142857143,0.5,0.6428571428571429,0.6785714285714286,0.8392857142857143,0.875,0.39285714285714285,03/03/2013
547,0.08928571428571429,0.14285714285714285,0.26785714285714285,0.2857142857142857,0.5178571428571429,0.5357142857142857,0.7678571428571429,06/03/2013
548,0.125,0.25,0.30357142857142855,0.3392857142857143,0.75,0.9285714285714286,0.05357142857142857,10/03/2013
549,0.125,0.17857142857142858,0.21428571428571427,0.5178571428571429,0.75,0.8928571428571429,0.39285714285714285,13/03/2013
550,0.42857142857142855,0.7678571428571429,0.8214285714285714,0.8392857142857143,0.8571428571428571,0.9285714285714286,0.375,17/03/2013
551,0.03571428571428571,0.14285714285714285,0.25,0.4107142857142857,0.5357142857142857,0.6964285714285714,0.7857142857142857,20/03/2013
552,0.05357142857142857,0.4107142857142857,0.48214285714285715,0.6071428571428571,0.6785714285714286,0.8392857142857143,0.07142857142857142,24/03/2013
553,0.14285714285714285,0.19642857142857142,0.23214285714285715,0.375,0.9285714285714286,1.0,0.5,27/03/2013
554,0.30357142857142855,0.375,0.39285714285714285,0.4642857142857143,0.7321428571428571,0.9464285714285714,0.05357142857142857,31/03/2013
555,0.07142857142857142,0.10714285714285714,0.26785714285714285,0.32142857142857145,0.48214285714285715,0.5892857142857143,0.9107142857142857,03/04/2013
556,0.03571428571428571,0.125,0.14285714285714285,0.39285714285714285,0.4642857142857143,0.9642857142857143,0.9821428571428571,07/04/2013
557,0.3392857142857143,0.44642857142857145,0.4642857142857143,0.7857142857142857,0.8928571428571429,0.9642857142857143,0.35714285714285715,10/04/2013
558,0.05357142857142857,0.39285714285714285,0.42857142857142855,0.5892857142857143,0.6785714285714286,0.6964285714285714,1.0,14/04/2013
559,0.05357142857142857,0.10714285714285714,0.32142857142857145,0.6785714285714286,0.7142857142857143,0.7678571428571429,0.8035714285714286,17/04/2013
560,0.017857142857142856,0.03571428571428571,0.16071428571428573,0.30357142857142855,0.625,1.0,0.6428571428571429,21/04/2013
561,0.39285714285714285,0.4107142857142857,0.5535714285714286,0.6428571428571429,0.8214285714285714,1.0,0.9642857142857143,24/04/2013
562,0.19642857142857142,0.375,0.625,0.6785714285714286,0.7321428571428571,0.8035714285714286,0.21428571428571427,28/04/2013
563,0.03571428571428571,0.07142857142857142,0.23214285714285715,0.44642857142857145,0.5,0.7142857142857143,0.08928571428571429,01/05/2013
564,0.2857142857142857,0.30357142857142855,0.44642857142857145,0.6964285714285714,0.875,0.9821428571428571,0.21428571428571427,05/05/2013
565,0.017857142857142856,0.32142857142857145,0.4642857142857143,0.48214285714285715,0.7857142857142857,0.9642857142857143,0.08928571428571429,08/05/2013
566,0.08928571428571429,0.35714285714285715,0.625,0.8214285714285714,0.8928571428571429,0.9464285714285714,0.9107142857142857,12/05/2013
567,0.017857142857142856,0.39285714285714285,0.5178571428571429,0.6071428571428571,0.7142857142857143,0.7678571428571429,0.07142857142857142,15/05/2013
568,0.4107142857142857,0.44642857142857145,0.625,0.7678571428571429,0.8392857142857143,1.0,0.5535714285714286,19/05/2013
569,0.05357142857142857,0.44642857142857145,0.48214285714285715,0.5892857142857143,0.6428571428571429,0.7321428571428571,1.0,22/05/2013
570,0.03571428571428571,0.05357142857142857,0.08928571428571429,0.5,0.7321428571428571,0.875,0.23214285714285715,26/05/2013
571,0.625,0.7678571428571429,0.8035714285714286,0.8214285714285714,0.875,0.9464285714285714,0.6607142857142857,29/05/2013
572,0.05357142857142857,0.08928571428571429,0.25,0.42857142857142855,0.8571428571428571,0.9464285714285714,0.7857142857142857,02/06/2013
573,0.03571428571428571,0.48214285714285715,0.6607142857142857,0.7321428571428571,0.8214285714285714,0.9821428571428571,0.9285714285714286,05/06/2013
574,0.23214285714285715,0.39285714285714285,0.42857142857142855,0.5892857142857143,0.7857142857142857,0.875,0.6964285714285714,09/06/2013
575,0.08928571428571429,0.17857142857142858,0.4642857142857143,0.5,0.625,0.875,0.7321428571428571,12/06/2013
576,0.2857142857142857,0.4642857142857143,0.5357142857142857,0.5714285714285714,0.75,0.7678571428571429,0.6428571428571429,16/06/2013
577,0.05357142857142857,0.07142857142857142,0.10714285714285714,0.48214285714285715,0.6964285714285714,0.8571428571428571,0.6607142857142857,19/06/2013
578,0.39285714285714285,0.4107142857142857,0.5,0.625,0.9107142857142857,0.9285714285714286,0.07142857142857142,23/06/2013
579,0.07142857142857142,0.21428571428571427,0.4642857142857143,0.6071428571428571,0.875,0.9464285714285714,0.19642857142857142,26/06/2013
580,0.21428571428571427,0.44642857142857145,0.5357142857142857,0.625,0.7678571428571429,0.8035714285714286,0.375,30/06/2013
581,0.03571428571428571,0.05357142857142857,0.6071428571428571,0.6428571428571429,0.8571428571428571,0.9821428571428571,1.0,03/07/2013
582,0.23214285714285715,0.44642857142857145,0.5535714285714286,0.7857142857142857,0.8392857142857143,0.875,0.7142857142857143,07/07/2013
583,0.30357142857142855,0.5714285714285714,0.75,0.7857142857142857,0.8392857142857143,0.875,0.4107142857142857,10/07/2013
584,0.03571428571428571,0.25,0.4642857142857143,0.5535714285714286,0.6607142857142857,0.8571428571428571,0.7321428571428571,14/07/2013
585,0.21428571428571427,0.30357142857142855,0.625,0.7857142857142857,0.875,0.9464285714285714,0.9642857142857143,17/07/2013
586,0.14285714285714285,0.35714285714285715,0.5714285714285714,0.7678571428571429,0.9107142857142857,0.9464285714285714,0.9821428571428571,21/07/2013
587,0.23214285714285715,0.30357142857142855,0.32142857142857145,0.625,0.9464285714285714,1.0,0.44642857142857145,24/07/2013
588,0.07142857142857142,0.08928571428571429,0.3392857142857143,0.7142857142857143,0.8035714285714286,0.8928571428571429,0.9285714285714286,28/07/2013
589,0.19642857142857142,0.23214285714285715,0.39285714285714285,0.48214285714285715,0.5535714285714286,0.6071428571428571,0.44642857142857145,31/07/2013
590,0.25,0.39285714285714285,0.4642857142857143,0.5,0.7678571428571429,0.9642857142857143,0.875,04/08/2013
591,0.10714285714285714,0.21428571428571427,0.35714285714285715,0.4642857142857143,0.6071428571428571,0.7142857142857143,0.48214285714285715,07/08/2013
592,0.03571428571428571,0.26785714285714285,0.30357142857142855,0.44642857142857145,0.5892857142857143,0.7678571428571429,0.5,11/08/2013
593,0.03571428571428571,0.08928571428571429,0.3392857142857143,0.35714285714285715,0.625,0.9285714285714286,0.8035714285714286,14/08/2013
594,0.07142857142857142,0.10714285714285714,0.25,0.30357142857142855,0.6071428571428571,0.6964285714285714,0.42857142857142855,18/08/2013
595,0.05357142857142857,0.10714285714285714,0.375,0.39285714285714285,0.6964285714285714,0.7678571428571429,0.2857142857142857,21/08/2013
596,0.10714285714285714,0.39285714285714285,0.4642857142857143,0.5357142857142857,0.625,0.9821428571428571,0.8392857142857143,25/08/2013
597,0.21428571428571427,0.32142857142857145,0.3392857142857143,0.6964285714285714,0.7678571428571429,0.8571428571428571,0.9107142857142857,28/08/2013
598,0.07142857142857142,0.19642857142857142,0.375,0.5535714285714286,0.75,0.7678571428571429,0.125,01/09/2013
599,0.08928571428571429,0.14285714285714285,0.17857142857142858,0.42857142857142855,0.6607142857142857,0.9821428571428571,0.25,04/09/2013
600,0.17857142857142858,0.25,0.2857142857142857,0.5535714285714286,0.5892857142857143,0.8214285714285714,0.26785714285714285,08/09/2013
601,0.07142857142857142,0.16071428571428573,0.44642857142857145,0.5714285714285714,0.6785714285714286,0.7142857142857143,0.875,11/09/2013
602,0.10714285714285714,0.14285714285714285,0.35714285714285715,0.4107142857142857,0.6964285714285714,0.8392857142857143,0.7142857142857143,15/09/2013
603,0.08928571428571429,0.14285714285714285,0.16071428571428573,0.30357142857142855,0.5178571428571429,0.8928571428571429,0.4107142857142857,18/09/2013
604,0.17857142857142858,0.375,0.5892857142857143,0.7857142857142857,0.8928571428571429,0.9464285714285714,0.08928571428571429,22/09/2013
605,0.125,0.14285714285714285,0.17857142857142858,0.5178571428571429,0.8214285714285714,0.9821428571428571,0.017857142857142856,25/09/2013
606,0.21428571428571427,0.5714285714285714,0.6071428571428571,0.8035714285714286,0.8214285714285714,0.9107142857142857,0.4642857142857143,29/09/2013
607,0.08928571428571429,0.17857142857142858,0.26785714285714285,0.2857142857142857,0.375,0.5357142857142857,0.875,02/10/2013
608,0.2857142857142857,0.6428571428571429,0.6607142857142857,0.9285714285714286,0.9821428571428571,1.0,0.8392857142857143,06/10/2013
609,0.35714285714285715,0.39285714285714285,0.5357142857142857,0.5892857142857143,0.8035714285714286,0.875,0.17857142857142858,09/10/2013
610,0.017857142857142856,0.375,0.4107142857142857,0.5357142857142857,0.8214285714285714,0.8392857142857143,0.08928571428571429,13/10/2013
611,0.125,0.23214285714285715,0.3392857142857143,0.48214285714285715,0.8928571428571429,0.9642857142857143,0.5,16/10/2013
612,0.16071428571428573,0.4107142857142857,0.4642857142857143,0.5,0.6607142857142857,0.9642857142857143,0.35714285714285715,20/10/2013
613,0.08928571428571429,0.2857142857142857,0.39285714285714285,0.4642857142857143,0.5535714285714286,0.7321428571428571,0.19642857142857142,23/10/2013
614,0.14285714285714285,0.16071428571428573,0.4107142857142857,0.6607142857142857,0.8571428571428571,0.9464285714285714,0.19642857142857142,27/10/2013
615,0.05357142857142857,0.07142857142857142,0.32142857142857145,0.35714285714285715,0.4642857142857143,0.5,0.17857142857142858,30/10/2013
616,0.07142857142857142,0.3392857142857143,0.42857142857142855,0.6964285714285714,0.875,0.9821428571428571,0.6428571428571429,03/11/2013
617,0.07142857142857142,0.23214285714285715,0.39285714285714285,0.6071428571428571,0.6607142857142857,0.6964285714285714,0.7857142857142857,06/11/2013
618,0.07142857142857142,0.16071428571428573,0.35714285714285715,0.44642857142857145,0.5,0.6607142857142857,0.5178571428571429,10/11/2013
619,0.14285714285714285,0.16071428571428573,0.21428571428571427,0.5357142857142857,0.7678571428571429,0.9107142857142857,0.5178571428571429,13/11/2013
620,0.07142857142857142,0.08928571428571429,0.5357142857142857,0.7678571428571429,0.8035714285714286,0.9107142857142857,0.5178571428571429,17/11/2013
621,0.03571428571428571,0.17857142857142858,0.44642857142857145,0.5357142857142857,0.5714285714285714,1.0,0.8928571428571429,20/11/2013
622,0.17857142857142858,0.5178571428571429,0.5714285714285714,0.75,0.7678571428571429,0.8392857142857143,0.14285714285714285,24/11/2013
623,0.125,0.23214285714285715,0.4107142857142857,0.6607142857142857,0.8571428571428571,0.875,0.9464285714285714,27/11/2013
624,0.03571428571428571,0.125,0.21428571428571427,0.625,0.9107142857142857,0.9642857142857143,0.23214285714285715,01/12/2013
625,0.08928571428571429,0.26785714285714285,0.42857142857142855,0.44642857142857145,0.6607142857142857,0.6964285714285714,0.875,04/12/2013
626,0.07142857142857142,0.08928571428571429,0.39285714285714285,0.5,0.5535714285714286,0.6607142857142857,0.5357142857142857,08/12/2013
627,0.10714285714285714,0.23214285714285715,0.30357142857142855,0.35714285714285715,0.5535714285714286,0.8928571428571429,0.16071428571428573,11/12/2013
628,0.14285714285714285,0.2857142857142857,0.32142857142857145,0.8214285714285714,0.9285714285714286,0.9821428571428571,0.39285714285714285,15/12/2013
629,0.125,0.4642857142857143,0.5535714285714286,0.7857142857142857,0.8035714285714286,0.9464285714285714,0.9107142857142857,18/12/2013
630,0.08928571428571429,0.23214285714285715,0.35714285714285715,0.5714285714285714,0.6428571428571429,1.0,0.44642857142857145,22/12/2013
631,0.16071428571428573,0.17857142857142858,0.5357142857142857,0.625,0.7321428571428571,0.8571428571428571,0.5178571428571429,25/12/2013
632,0.42857142857142855,0.5357142857142857,0.7142857142857143,0.7321428571428571,0.9821428571428571,1.0,0.05357142857142857,29/12/2013
633,0.08928571428571429,0.10714285714285714,0.125,0.44642857142857145,0.5892857142857143,0.8928571428571429,0.9107142857142857,01/01/2014
634,0.017857142857142856,0.08928571428571429,0.5,0.8571428571428571,0.875,0.9821428571428571,0.39285714285714285,05/01/2014
635,0.125,0.17857142857142858,0.23214285714285715,0.4107142857142857,0.6071428571428571,0.7857142857142857,0.9107142857142857,08/01/2014
636,0.23214285714285715,0.26785714285714285,0.3392857142857143,0.5892857142857143,0.875,0.9464285714285714,0.4642857142857143,12/01/2014
637,0.10714285714285714,0.23214285714285715,0.48214285714285715,0.5714285714285714,0.8392857142857143,0.9285714285714286,0.32142857142857145,15/01/2014
638,0.125,0.25,0.4107142857142857,0.4642857142857143,0.7678571428571429,0.875,0.21428571428571427,19/01/2014
639,0.03571428571428571,0.16071428571428573,0.26785714285714285,0.2857142857142857,0.375,0.75,0.42857142857142855,22/01/2014
640,0.08928571428571429,0.2857142857142857,0.5357142857142857,0.5535714285714286,0.6785714285714286,0.9285714285714286,0.625,26/01/2014
641,0.125,0.16071428571428573,0.5178571428571429,0.7857142857142857,0.8571428571428571,0.9821428571428571,0.4107142857142857,29/01/2014
642,0.08928571428571429,0.125,0.14285714285714285,0.4107142857142857,0.4642857142857143,0.9821428571428571,0.8928571428571429,02/02/2014
643,0.03571428571428571,0.05357142857142857,0.125,0.4642857142857143,0.5357142857142857,0.8571428571428571,0.9464285714285714,05/02/2014
644,0.05357142857142857,0.10714285714285714,0.3392857142857143,0.5,0.8571428571428571,0.9285714285714286,0.23214285714285715,09/02/2014
645,0.17857142857142858,0.26785714285714285,0.4107142857142857,0.42857142857142855,0.6428571428571429,0.875,0.5178571428571429,12/02/2014
646,0.03571428571428571,0.125,0.17857142857142858,0.48214285714285715,0.6071428571428571,0.9642857142857143,0.5714285714285714,16/02/2014
647,0.23214285714285715,0.32142857142857145,0.4642857142857143,0.5357142857142857,0.5535714285714286,0.9464285714285714,0.6607142857142857,19/02/2014
648,0.125,0.42857142857142855,0.48214285714285715,0.6964285714285714,0.8035714285714286,0.9285714285714286,0.21428571428571427,23/02/2014
649,0.2857142857142857,0.3392857142857143,0.4107142857142857,0.5178571428571429,0.5892857142857143,0.875,0.6428571428571429,26/02/2014
650,0.07142857142857142,0.10714285714285714,0.35714285714285715,0.375,0.8035714285714286,0.9821428571428571,0.6785714285714286,02/03/2014
651,0.08928571428571429,0.2857142857142857,0.30357142857142855,0.42857142857142855,0.7321428571428571,0.8392857142857143,0.6428571428571429,05/03/2014
652,0.5,0.5535714285714286,0.5714285714285714,0.7857142857142857,0.9107142857142857,0.9285714285714286,0.35714285714285715,09/03/2014
653,0.017857142857142856,0.07142857142857142,0.35714285714285715,0.375,0.42857142857142855,0.6071428571428571,0.39285714285714285,12/03/2014
654,0.17857142857142858,0.4642857142857143,0.7142857142857143,0.7857142857142857,0.8928571428571429,0.9642857142857143,0.10714285714285714,16/03/2014
655,0.017857142857142856,0.03571428571428571,0.07142857142857142,0.5535714285714286,0.5714285714285714,0.8214285714285714,0.19642857142857142,19/03/2014
656,0.017857142857142856,0.16071428571428573,0.21428571428571427,0.3392857142857143,0.5535714285714286,0.6071428571428571,0.375,23/03/2014
657,0.017857142857142856,0.23214285714285715,0.3392857142857143,0.5178571428571429,0.7321428571428571,0.8214285714285714,0.8928571428571429,26/03/2014
658,0.125,0.19642857142857142,0.4642857142857143,0.6785714285714286,0.6964285714285714,1.0,0.25,30/03/2014
659,0.6071428571428571,0.7857142857142857,0.8035714285714286,0.9107142857142857,0.9285714285714286,1.0,0.9464285714285714,02/04/2014
660,0.03571428571428571,0.25,0.48214285714285715,0.75,0.8214285714285714,0.8928571428571429,0.375,06/04/2014
661,0.14285714285714285,0.19642857142857142,0.25,0.6428571428571429,0.875,0.9821428571428571,0.26785714285714285,09/04/2014
662,0.10714285714285714,0.3392857142857143,0.4107142857142857,0.44642857142857145,0.5,0.75,0.8392857142857143,13/04/2014
663,0.17857142857142858,0.39285714285714285,0.5178571428571429,0.5357142857142857,0.5714285714285714,0.5892857142857143,0.9107142857142857,16/04/2014
664,0.26785714285714285,0.30357142857142855,0.3392857142857143,0.39285714285714285,0.5535714285714286,0.9464285714285714,0.17857142857142858,20/04/2014
665,0.14285714285714285,0.2857142857142857,0.375,0.6964285714285714,0.8928571428571429,0.9285714285714286,0.07142857142857142,23/04/2014
666,0.19642857142857142,0.32142857142857145,0.5535714285714286,0.625,0.6964285714285714,0.75,0.6071428571428571,27/04/2014
667,0.07142857142857142,0.35714285714285715,0.5178571428571429,0.5535714285714286,0.7857142857142857,0.8571428571428571,0.875,30/04/2014
668,0.08928571428571429,0.10714285714285714,0.5892857142857143,0.6071428571428571,0.8214285714285714,0.9821428571428571,0.6785714285714286,04/05/2014
669,0.10714285714285714,0.32142857142857145,0.6428571428571429,0.8571428571428571,0.8928571428571429,0.9285714285714286,0.5,07/05/2014
670,0.21428571428571427,0.35714285714285715,0.5892857142857143,0.8214285714285714,0.8928571428571429,0.9107142857142857,0.9642857142857143,11/05/2014
671,0.21428571428571427,0.26785714285714285,0.5535714285714286,0.8928571428571429,0.9642857142857143,0.9821428571428571,0.19642857142857142,14/05/2014
672,0.07142857142857142,0.19642857142857142,0.21428571428571427,0.7142857142857143,0.8035714285714286,0.9107142857142857,0.9821428571428571,18/05/2014
673,0.07142857142857142,0.14285714285714285,0.26785714285714285,0.6428571428571429,0.6964285714285714,0.8035714285714286,0.5,21/05/2014
674,0.25,0.5892857142857143,0.7321428571428571,0.7678571428571429,0.9285714285714286,1.0,0.6785714285714286,25/05/2014
675,0.017857142857142856,0.10714285714285714,0.26785714285714285,0.39285714285714285,0.6071428571428571,0.6964285714285714,0.375,28/05/2014
676,0.17857142857142858,0.4107142857142857,0.5178571428571429,0.8035714285714286,0.9464285714285714,1.0,0.9642857142857143,01/06/2014
677,0.03571428571428571,0.25,0.375,0.5,0.6428571428571429,0.875,0.8392857142857143,04/06/2014
678,0.07142857142857142,0.26785714285714285,0.2857142857142857,0.6071428571428571,0.7857142857142857,1.0,0.03571428571428571,08/06/2014
679,0.03571428571428571,0.07142857142857142,0.4642857142857143,0.48214285714285715,0.5,0.7857142857142857,0.2857142857142857,11/06/2014
680,0.08928571428571429,0.125,0.7857142857142857,0.9107142857142857,0.9464285714285714,0.9642857142857143,0.5,15/06/2014
681,0.10714285714285714,0.19642857142857142,0.48214285714285715,0.5892857142857143,0.7321428571428571,1.0,0.9464285714285714,18/06/2014
682,0.25,0.32142857142857145,0.8928571428571429,0.9107142857142857,0.9285714285714286,1.0,0.08928571428571429,22/06/2014
683,0.08928571428571429,0.23214285714285715,0.26785714285714285,0.7142857142857143,0.9642857142857143,0.9821428571428571,0.4107142857142857,25/06/2014
684,0.08928571428571429,0.4642857142857143,0.5357142857142857,0.6071428571428571,0.6607142857142857,1.0,0.4107142857142857,29/06/2014
685,0.16071428571428573,0.32142857142857145,0.7142857142857143,0.75,0.8571428571428571,0.9285714285714286,0.6428571428571429,02/07/2014
686,0.21428571428571427,0.44642857142857145,0.5535714285714286,0.6428571428571429,0.8214285714285714,0.9642857142857143,0.16071428571428573,06/07/2014
687,0.03571428571428571,0.10714285714285714,0.5357142857142857,0.6071428571428571,0.6607142857142857,0.7678571428571429,0.9821428571428571,09/07/2014
688,0.08928571428571429,0.14285714285714285,0.4642857142857143,0.5714285714285714,0.6607142857142857,0.6964285714285714,0.4107142857142857,13/07/2014
689,0.19642857142857142,0.32142857142857145,0.375,0.5535714285714286,0.6428571428571429,0.875,0.9107142857142857,16/07/2014
690,0.017857142857142856,0.05357142857142857,0.21428571428571427,0.39285714285714285,0.625,0.9821428571428571,0.7857142857142857,20/07/2014
691,0.23214285714285715,0.375,0.6607142857142857,0.75,0.7678571428571429,0.8571428571428571,0.25,23/07/2014
692,0.017857142857142856,0.08928571428571429,0.10714285714285714,0.14285714285714285,0.5357142857142857,0.8214285714285714,0.30357142857142855,27/07/2014
693,0.17857142857142858,0.25,0.2857142857142857,0.30357142857142855,0.48214285714285715,0.875,0.9285714285714286,30/07/2014
694,0.017857142857142856,0.05357142857142857,0.2857142857142857,0.3392857142857143,0.35714285714285715,0.5,0.4107142857142857,03/08/2014
695,0.32142857142857145,0.42857142857142855,0.5535714285714286,0.6964285714285714,0.8392857142857143,0.9107142857142857,0.03571428571428571,06/08/2014
696,0.05357142857142857,0.5178571428571429,0.5357142857142857,0.6785714285714286,0.75,0.8928571428571429,0.7857142857142857,10/08/2014
697,0.03571428571428571,0.23214285714285715,0.375,0.625,0.7321428571428571,0.875,0.8392857142857143,13/08/2014
698,0.07142857142857142,0.26785714285714285,0.2857142857142857,0.5357142857142857,0.7857142857142857,0.8928571428571429,0.7678571428571429,17/08/2014
699,0.05357142857142857,0.08928571428571429,0.3392857142857143,0.42857142857142855,0.5,0.5357142857142857,0.26785714285714285,20/08/2014
700,0.05357142857142857,0.10714285714285714,0.7142857142857143,0.7321428571428571,0.8392857142857143,0.8571428571428571,0.875,24/08/2014
701,0.125,0.30357142857142855,0.7142857142857143,0.8571428571428571,0.9464285714285714,1.0,0.625,27/08/2014
702,0.5892857142857143,0.625,0.8392857142857143,0.9285714285714286,0.9464285714285714,1.0,0.05357142857142857,31/08/2014
703,0.07142857142857142,0.14285714285714285,0.19642857142857142,0.6607142857142857,0.7321428571428571,0.7678571428571429,0.32142857142857145,03/09/2014
704,0.14285714285714285,0.23214285714285715,0.32142857142857145,0.39285714285714285,0.7142857142857143,0.9642857142857143,0.7321428571428571,07/09/2014
705,0.10714285714285714,0.21428571428571427,0.7142857142857143,0.7678571428571429,0.9107142857142857,1.0,0.4642857142857143,10/09/2014
706,0.125,0.14285714285714285,0.35714285714285715,0.6607142857142857,0.6964285714285714,0.8035714285714286,0.8571428571428571,14/09/2014
707,0.14285714285714285,0.35714285714285715,0.4642857142857143,0.48214285714285715,0.75,0.7857142857142857,0.19642857142857142,17/09/2014
708,0.03571428571428571,0.30357142857142855,0.6964285714285714,0.8571428571428571,0.9464285714285714,1.0,0.26785714285714285,21/09/2014
709,0.07142857142857142,0.08928571428571429,0.2857142857142857,0.5178571428571429,0.6964285714285714,0.9821428571428571,0.375,24/09/2014
